# Early Successional Microplot Biomass (Sorted to species)
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/154
# The newest version of the data https://lter.kbs.msu.edu/datatables/154.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/60.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date of sampling
# species		species observed
# treatment		LTER treatment identifier
# replicate		replicate
# method		the sampling protocol used. "sorted to species" means that the samples were sorted to species and any remaining material is classified as unsorted. "not_sorted" means that no attempt was made to sort and the material is just classified as unsorted.
# disturbed		has the plot been tilled annually (true or false)
# fertilized		has nitrogen fertilizer been applied to the plot (true or false)
# biomass_g_m2	gramsPerSquareMeter	dry biomass measured per square meter
# area_sampled	squareMeter	area that was sampled
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,species,treatment,replicate,method,disturbed,fertilized,biomass_g_m2,area_sampled
2014-07-28,Poa pratensis L.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.44,1
2014-07-28,Trifolium repens L.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.14,1
2014-07-28,Rubus occidentalis L. (*),T7,R4,sorted_to_species,undisturbed,fertilized,466.74,1
2014-07-28,Euthamia graminifolia (L.) Nutt.,T7,R4,sorted_to_species,undisturbed,fertilized,340.38,1
2014-07-28,Solidago canadensis L.,T7,R4,sorted_to_species,undisturbed,fertilized,305.1,1
2014-07-28,Silene alba (Mill.) E.H.L.Krause,T7,R4,sorted_to_species,undisturbed,fertilized,101.96,1
2014-07-28,Aster sagittifolius,T7,R4,sorted_to_species,undisturbed,fertilized,82.48,1
2014-07-28,Surface Litter,T7,R4,sorted_to_species,undisturbed,fertilized,73.47,1
2014-07-28,Asclepias syriaca L.,T7,R4,sorted_to_species,undisturbed,fertilized,54.42,1
2014-07-28,UnSorted,T7,R4,sorted_to_species,undisturbed,fertilized,22.13,1
2014-07-28,Rubus flagellaris,T7,R4,sorted_to_species,undisturbed,fertilized,12.12,1
2014-07-28,Rumex obtusifolius L.,T7,R4,sorted_to_species,undisturbed,fertilized,11.2,1
2014-07-28,Potentilla recta L.,T7,R4,sorted_to_species,undisturbed,fertilized,8.31,1
2014-07-28,Rumex crispus L.,T7,R4,sorted_to_species,undisturbed,fertilized,6.84,1
2014-07-28,Trifolium pratense L.,T7,R5,sorted_to_species,undisturbed,unfertilized,43.97,1
2014-07-28,Surface Litter,T7,R5,sorted_to_species,undisturbed,unfertilized,29.8,1
2014-07-28,Bromus inermis Leyss.,T7,R5,sorted_to_species,undisturbed,unfertilized,28.7,1
2014-07-28,Aster sagittifolius,T7,R5,sorted_to_species,undisturbed,unfertilized,22.59,1
2014-07-28,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R5,sorted_to_species,undisturbed,unfertilized,21.49,1
2014-07-28,Poa pratensis L.,T7,R5,sorted_to_species,undisturbed,unfertilized,19.33,1
2014-07-28,UnSorted,T7,R5,sorted_to_species,undisturbed,unfertilized,13.72,1
2014-07-28,Elymus repens (L.) Gould,T7,R5,sorted_to_species,undisturbed,unfertilized,10.02,1
2014-07-28,Aster pilosus Willd.,T7,R5,sorted_to_species,undisturbed,unfertilized,9.72,1
2014-07-28,Hieracium sp. (*),T7,R5,sorted_to_species,undisturbed,unfertilized,0.82,1
2014-07-28,Trifolium repens L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.38,1
2014-07-28,Erigeron annuus (L.) Pers.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.16,1
2014-07-28,Daucus carota L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.01,1
2014-07-28,Bromus inermis Leyss.,T7,R5,sorted_to_species,undisturbed,fertilized,306.69,1
2014-07-28,Elymus repens (L.) Gould,T7,R5,sorted_to_species,undisturbed,fertilized,271.1,1
2014-07-28,UnSorted,T7,R5,sorted_to_species,undisturbed,fertilized,31.19,1
2014-07-28,Phleum pratense L.,T7,R5,sorted_to_species,undisturbed,fertilized,27.32,1
2014-07-28,Surface Litter,T7,R5,sorted_to_species,undisturbed,fertilized,17.22,1
2014-07-28,Silene alba (Mill.) E.H.L.Krause,T7,R5,sorted_to_species,undisturbed,fertilized,12.09,1
2014-07-28,Trifolium pratense L.,T7,R5,sorted_to_species,undisturbed,fertilized,3.06,1
2014-07-28,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R5,sorted_to_species,undisturbed,fertilized,1.65,1
2014-07-28,Rumex crispus L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.99,1
2014-07-28,Aster pilosus Willd.,T7,R5,sorted_to_species,undisturbed,fertilized,0.74,1
2014-07-28,Poa pratensis L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.26,1
2014-07-28,Trifolium repens L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.01,1
2014-07-28,Phleum pratense L.,T7,R5,sorted_to_species,undisturbed,unfertilized,47.55,1
2014-07-28,Solidago canadensis L.,T7,R5,sorted_to_species,undisturbed,unfertilized,313.77,1
2014-07-28,Trifolium campestre Schreb.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.07,1
2014-07-28,Poa pratensis L.,T7,R6,sorted_to_species,undisturbed,unfertilized,217.93,1
2014-07-28,Rubus flagellaris,T7,R6,sorted_to_species,undisturbed,unfertilized,114.1,1
2014-07-28,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R6,sorted_to_species,undisturbed,unfertilized,102.21,1
2014-07-28,Celastrus orbiculatus Thunb.,T7,R6,sorted_to_species,undisturbed,unfertilized,69.72,1
2014-07-28,Trifolium pratense L.,T7,R6,sorted_to_species,undisturbed,unfertilized,29.82,1
2014-07-28,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,unfertilized,20.89,1
2014-07-28,UnSorted,T7,R6,sorted_to_species,undisturbed,unfertilized,12.55,1
2014-07-28,Asclepias syriaca L.,T7,R6,sorted_to_species,undisturbed,unfertilized,12.42,1
2014-07-28,Trifolium hybridum L. (*),T7,R6,sorted_to_species,undisturbed,unfertilized,10.93,1
2014-07-28,Surface Litter,T7,R6,sorted_to_species,undisturbed,unfertilized,10.33,1
2014-07-28,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,unfertilized,7.73,1
2014-07-28,Solidago canadensis L.,T7,R6,sorted_to_species,undisturbed,unfertilized,5.08,1
2014-07-28,Erigeron annuus (L.) Pers.,T7,R6,sorted_to_species,undisturbed,unfertilized,4.56,1
2014-07-28,Tridens flavus (L.) A.S.Hitchc.,T7,R6,sorted_to_species,undisturbed,unfertilized,4.27,1
2014-07-28,Achillea millefolium L.,T7,R6,sorted_to_species,undisturbed,unfertilized,2.57,1
2014-07-28,Ambrosia artemisiifolia L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.38,1
2014-07-28,Asplenium platyneuron (L.) Oakes (*),T7,R6,sorted_to_species,undisturbed,unfertilized,0.32,1
2014-07-28,Solanum sp. (*),T7,R6,sorted_to_species,undisturbed,unfertilized,0.32,1
2014-07-28,Hieracium sp. (*),T7,R6,sorted_to_species,undisturbed,unfertilized,0.3,1
2014-07-28,Taraxacum officinale Weber in,T7,R6,sorted_to_species,undisturbed,unfertilized,0.18,1
2014-07-28,Setaria faberi Herrm.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.15,1
2014-07-28,Cerastium vulgatum L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.01,1
2014-07-28,Oxalis stricta L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.01,1
2014-07-28,Veronica sp.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.01,1
2014-07-28,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,fertilized,503.35,1
2014-07-28,Solidago canadensis L.,T7,R6,sorted_to_species,undisturbed,fertilized,122.16,1
2014-07-28,Asclepias syriaca L.,T7,R6,sorted_to_species,undisturbed,fertilized,113.49,1
2014-07-28,Silene alba (Mill.) E.H.L.Krause,T7,R6,sorted_to_species,undisturbed,fertilized,75.27,1
2014-07-28,Surface Litter,T7,R6,sorted_to_species,undisturbed,fertilized,14.65,1
2014-07-28,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,fertilized,8.43,1
2014-07-28,UnSorted,T7,R6,sorted_to_species,undisturbed,fertilized,7.16,1
2014-07-28,Poa pratensis L.,T7,R6,sorted_to_species,undisturbed,fertilized,1.32,1
2014-07-28,Erigeron annuus (L.) Pers.,T7,R6,sorted_to_species,undisturbed,fertilized,0.87,1
2013-08-26,Chenopodium album L.,T7,R1,sorted_to_species,disturbed,fertilized,40.86,1
2013-08-26,Panicum dichotomiflorum Michx.,T7,R1,sorted_to_species,disturbed,fertilized,13.95,1
2013-08-26,UnSorted,T7,R1,sorted_to_species,disturbed,fertilized,13.15,1
2013-08-26,Eragrostis cilianensis (All.) E.Mosher,T7,R1,sorted_to_species,disturbed,fertilized,3.05,1
2013-08-26,Surface Litter,T7,R1,sorted_to_species,disturbed,fertilized,1.56,1
2013-08-26,Abutilon theophrasti Medikus,T7,R1,sorted_to_species,disturbed,fertilized,1.05,1
2013-08-26,Cyperus esculentus L.,T7,R1,sorted_to_species,disturbed,fertilized,0.62,1
2013-08-26,Oxalis stricta L.,T7,R1,sorted_to_species,disturbed,fertilized,0.1,1
2013-08-26,Mollugo verticillata L.,T7,R1,sorted_to_species,disturbed,fertilized,0.01,1
2013-08-26,UnSorted,T7,R1,sorted_to_species,disturbed,unfertilized,10.43,1
2013-08-26,Chenopodium album L.,T7,R1,sorted_to_species,disturbed,unfertilized,9.43,1
2013-08-26,Eragrostis cilianensis (All.) E.Mosher,T7,R1,sorted_to_species,disturbed,unfertilized,2.88,1
2013-08-26,Abutilon theophrasti Medikus,T7,R1,sorted_to_species,disturbed,unfertilized,0.33,1
2013-08-26,Amaranthus retroflexus L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.09,1
2013-08-26,Elymus repens (L.) Gould,T7,R1,sorted_to_species,disturbed,unfertilized,0.08,1
2013-08-26,Panicum capillare L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.08,1
2013-08-26,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,disturbed,unfertilized,0.06,1
2013-08-26,Portulaca oleracea L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.04,1
2013-08-26,Portulaca oleracea L.,T7,R1,sorted_to_species,disturbed,fertilized,0.01,1
2013-08-26,Oxalis stricta L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.03,1
2013-08-26,Ambrosia artemisiifolia L.,T7,R1,sorted_to_species,disturbed,unfertilized,113.75,1
2013-08-26,Setaria faberi Herrm.,T7,R1,sorted_to_species,disturbed,unfertilized,88.68,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R1,sorted_to_species,disturbed,unfertilized,30.42,1
2013-08-26,Cyperus esculentus L.,T7,R1,sorted_to_species,disturbed,unfertilized,22.41,1
2013-08-26,Surface Litter,T7,R1,sorted_to_species,disturbed,unfertilized,20.62,1
2013-08-26,Panicum dichotomiflorum Michx.,T7,R1,sorted_to_species,disturbed,unfertilized,19.3,1
2013-08-26,Arabidopsis thaliana (L.) Heynh.,T7,R1,sorted_to_species,disturbed,unfertilized,0.01,1
2013-08-26,Mollugo verticillata L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.01,1
2013-08-26,Taraxacum officinale Weber in,T7,R1,sorted_to_species,disturbed,unfertilized,0.01,1
2013-08-26,Ambrosia artemisiifolia L.,T7,R1,sorted_to_species,disturbed,fertilized,424.75,1
2013-08-26,Setaria faberi Herrm.,T7,R1,sorted_to_species,disturbed,fertilized,399.3,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R1,sorted_to_species,disturbed,fertilized,44.65,1
2013-08-26,Eragrostis cilianensis (All.) E.Mosher,T7,R2,sorted_to_species,disturbed,unfertilized,0.25,1
2013-08-26,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,unfertilized,262.87,1
2013-08-26,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,unfertilized,66.53,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R2,sorted_to_species,disturbed,unfertilized,43.44,1
2013-08-26,Cyperus esculentus L.,T7,R2,sorted_to_species,disturbed,unfertilized,35.96,1
2013-08-26,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,unfertilized,17.24,1
2013-08-26,UnSorted,T7,R2,sorted_to_species,disturbed,unfertilized,11.09,1
2013-08-26,Surface Litter,T7,R2,sorted_to_species,disturbed,unfertilized,7.72,1
2013-08-26,Setaria pumila (Poir.) Roem. & Schult,T7,R2,sorted_to_species,disturbed,unfertilized,2.48,1
2013-08-26,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R2,sorted_to_species,disturbed,unfertilized,2.41,1
2013-08-26,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,unfertilized,1.45,1
2013-08-26,Panicum capillare L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.16,1
2013-08-26,Erigeron annuus (L.) Pers.,T7,R2,sorted_to_species,disturbed,unfertilized,0.07,1
2013-08-26,Oxalis stricta L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.05,1
2013-08-26,Persicaria maculosa  Gray,T7,R2,sorted_to_species,disturbed,unfertilized,0.03,1
2013-08-26,Polygonum pensylvanicum L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.03,1
2013-08-26,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,fertilized,893.22,1
2013-08-26,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,fertilized,151.23,1
2013-08-26,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,fertilized,65.63,1
2013-08-26,Cyperus esculentus L.,T7,R2,sorted_to_species,disturbed,fertilized,29.7,1
2013-08-26,UnSorted,T7,R2,sorted_to_species,disturbed,fertilized,15.29,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R2,sorted_to_species,disturbed,fertilized,12.48,1
2013-08-26,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,fertilized,4.17,1
2013-08-26,Setaria pumila (Poir.) Roem. & Schult,T7,R2,sorted_to_species,disturbed,fertilized,4.08,1
2013-08-26,Polygonum pensylvanicum L.,T7,R2,sorted_to_species,disturbed,fertilized,1.85,1
2013-08-26,Surface Litter,T7,R2,sorted_to_species,disturbed,fertilized,1.48,1
2013-08-26,Abutilon theophrasti Medikus,T7,R2,sorted_to_species,disturbed,fertilized,1.3,1
2013-08-26,Erigeron annuus (L.) Pers.,T7,R2,sorted_to_species,disturbed,fertilized,0.05,1
2013-08-26,Oxalis stricta L.,T7,R2,sorted_to_species,disturbed,fertilized,0.05,1
2013-08-26,Solanum ptycanthum Dun.,T7,R2,sorted_to_species,disturbed,fertilized,0.03,1
2013-08-26,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,unfertilized,170.56,1
2013-08-26,Surface Litter,T7,R3,sorted_to_species,disturbed,unfertilized,6.37,1
2013-08-26,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,unfertilized,4.22,1
2013-08-26,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R3,sorted_to_species,disturbed,unfertilized,1.02,1
2013-08-26,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,disturbed,unfertilized,0.09,1
2013-08-26,Oxalis stricta L.,T7,R3,sorted_to_species,disturbed,unfertilized,0.03,1
2013-08-26,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,fertilized,674.41,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,fertilized,79.22,1
2013-08-26,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,fertilized,42.37,1
2013-08-26,UnSorted,T7,R3,sorted_to_species,disturbed,fertilized,27.22,1
2013-08-26,Ambrosia artemisiifolia L.,T7,R3,sorted_to_species,disturbed,fertilized,4.41,1
2013-08-26,Cyperus esculentus L.,T7,R3,sorted_to_species,disturbed,fertilized,4.01,1
2013-08-26,Amaranthus retroflexus L.,T7,R3,sorted_to_species,disturbed,fertilized,3.91,1
2013-08-26,Surface Litter,T7,R3,sorted_to_species,disturbed,fertilized,3.6,1
2013-08-26,Panicum dichotomiflorum Michx.,T7,R3,sorted_to_species,disturbed,fertilized,2.31,1
2013-08-26,Persicaria maculosa  Gray,T7,R3,sorted_to_species,disturbed,fertilized,1.74,1
2013-08-26,Setaria pumila (Poir.) Roem. & Schult,T7,R3,sorted_to_species,disturbed,fertilized,1.63,1
2013-08-26,Abutilon theophrasti Medikus,T7,R3,sorted_to_species,disturbed,fertilized,0.63,1
2013-08-26,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,disturbed,fertilized,0.01,1
2013-08-26,Cyperus esculentus L.,T7,R3,sorted_to_species,disturbed,unfertilized,48.87,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,unfertilized,37.94,1
2013-08-26,UnSorted,T7,R3,sorted_to_species,disturbed,unfertilized,7.5,1
2013-08-26,Hypericum perforatum L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.01,1
2013-08-26,Hypericum perforatum L.,T7,R4,sorted_to_species,disturbed,fertilized,0.01,1
2013-08-26,Mollugo verticillata L.,T7,R4,sorted_to_species,disturbed,fertilized,0.05,1
2013-08-26,Cyperus esculentus L.,T7,R4,sorted_to_species,disturbed,fertilized,0.23,1
2013-08-26,Abutilon theophrasti Medikus,T7,R4,sorted_to_species,disturbed,fertilized,0.37,1
2013-08-26,Surface Litter,T7,R4,sorted_to_species,disturbed,fertilized,4.33,1
2013-08-26,Panicum dichotomiflorum Michx.,T7,R4,sorted_to_species,disturbed,fertilized,4.76,1
2013-08-26,Eragrostis cilianensis (All.) E.Mosher,T7,R4,sorted_to_species,disturbed,fertilized,5.09,1
2013-08-26,Amaranthus retroflexus L.,T7,R4,sorted_to_species,disturbed,fertilized,11.56,1
2013-08-26,UnSorted,T7,R4,sorted_to_species,disturbed,fertilized,15.9,1
2013-08-26,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,fertilized,64.37,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R4,sorted_to_species,disturbed,fertilized,137.31,1
2013-08-26,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,fertilized,629.74,1
2013-08-26,Erigeron annuus (L.) Pers.,T7,R4,sorted_to_species,disturbed,unfertilized,0.03,1
2013-08-26,Mollugo verticillata L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.05,1
2013-08-26,Eragrostis cilianensis (All.) E.Mosher,T7,R4,sorted_to_species,disturbed,unfertilized,0.08,1
2013-08-26,Amaranthus retroflexus L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.12,1
2013-08-26,Panicum capillare L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.81,1
2013-08-26,Panicum dichotomiflorum Michx.,T7,R4,sorted_to_species,disturbed,unfertilized,1.97,1
2013-08-26,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,unfertilized,5.97,1
2013-08-26,Cyperus esculentus L.,T7,R4,sorted_to_species,disturbed,unfertilized,6.37,1
2013-08-26,Surface Litter,T7,R4,sorted_to_species,disturbed,unfertilized,6.43,1
2013-08-26,UnSorted,T7,R4,sorted_to_species,disturbed,unfertilized,11.77,1
2013-08-26,Apocynum cannabinum L.,T7,R4,sorted_to_species,disturbed,unfertilized,26.58,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R4,sorted_to_species,disturbed,unfertilized,98.11,1
2013-08-26,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,unfertilized,167.43,1
2013-08-26,Abutilon theophrasti Medikus,T7,R5,sorted_to_species,disturbed,unfertilized,0.52,1
2013-08-26,Oxalis stricta L.,T7,R5,sorted_to_species,disturbed,unfertilized,0.16,1
2013-08-26,Trifolium repens L.,T7,R5,sorted_to_species,disturbed,unfertilized,0.03,1
2013-08-26,Arabidopsis thaliana (L.) Heynh.,T7,R5,sorted_to_species,disturbed,unfertilized,0.02,1
2013-08-26,Potentilla recta L.,T7,R5,sorted_to_species,disturbed,unfertilized,0.01,1
2013-08-26,Unknown dicot (*),T7,R5,sorted_to_species,disturbed,unfertilized,0.01,1
2013-08-26,Setaria faberi Herrm.,T7,R5,sorted_to_species,disturbed,fertilized,851.74,1
2013-08-26,Erigeron annuus (L.) Pers.,T7,R5,sorted_to_species,disturbed,unfertilized,0.46,1
2013-08-26,Erigeron annuus (L.) Pers.,T7,R5,sorted_to_species,disturbed,fertilized,0.07,1
2013-08-26,Abutilon theophrasti Medikus,T7,R5,sorted_to_species,disturbed,fertilized,0.14,1
2013-08-26,Amaranthus retroflexus L.,T7,R5,sorted_to_species,disturbed,fertilized,0.32,1
2013-08-26,Surface Litter,T7,R5,sorted_to_species,disturbed,fertilized,2.15,1
2013-08-26,Cyperus esculentus L.,T7,R5,sorted_to_species,disturbed,fertilized,9.08,1
2013-08-26,UnSorted,T7,R5,sorted_to_species,disturbed,fertilized,51.44,1
2013-08-26,Chenopodium album L.,T7,R5,sorted_to_species,disturbed,fertilized,61.97,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R5,sorted_to_species,disturbed,fertilized,118.7,1
2013-08-26,Amaranthus retroflexus L.,T7,R5,sorted_to_species,disturbed,unfertilized,1.17,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R5,sorted_to_species,disturbed,unfertilized,1.39,1
2013-08-26,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R5,sorted_to_species,disturbed,unfertilized,1.94,1
2013-08-26,Cyperus esculentus L.,T7,R5,sorted_to_species,disturbed,unfertilized,2.48,1
2013-08-26,Surface Litter,T7,R5,sorted_to_species,disturbed,unfertilized,3.18,1
2013-08-26,UnSorted,T7,R5,sorted_to_species,disturbed,unfertilized,10.2,1
2013-08-26,Chenopodium album L.,T7,R5,sorted_to_species,disturbed,unfertilized,16.99,1
2013-08-26,Setaria pumila (Poir.) Roem. & Schult,T7,R5,sorted_to_species,disturbed,unfertilized,26.14,1
2013-08-26,Setaria faberi Herrm.,T7,R5,sorted_to_species,disturbed,unfertilized,866.35,1
2013-08-26,Ambrosia artemisiifolia L.,T7,R6,sorted_to_species,disturbed,unfertilized,74.8,1
2013-08-26,Echinochloa crus-galli (L.) Beauv.,T7,R6,sorted_to_species,disturbed,unfertilized,0.12,1
2013-08-26,Setaria pumila (Poir.) Roem. & Schult,T7,R6,sorted_to_species,disturbed,fertilized,0.73,1
2013-08-26,Panicum dichotomiflorum Michx.,T7,R6,sorted_to_species,disturbed,fertilized,0.24,1
2013-08-26,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R6,sorted_to_species,disturbed,fertilized,0.18,1
2013-08-26,Oxalis stricta L.,T7,R6,sorted_to_species,disturbed,fertilized,0.08,1
2013-08-26,Panicum capillare L.,T7,R6,sorted_to_species,disturbed,fertilized,0.05,1
2013-08-26,Unknown dicot (*),T7,R6,sorted_to_species,disturbed,unfertilized,0.02,1
2013-08-26,Ambrosia artemisiifolia L.,T7,R6,sorted_to_species,disturbed,fertilized,156.29,1
2013-08-26,Eragrostis cilianensis (All.) E.Mosher,T7,R6,sorted_to_species,disturbed,unfertilized,0.04,1
2013-08-26,Setaria faberi Herrm.,T7,R6,sorted_to_species,disturbed,unfertilized,259.1,1
2013-08-26,Polygonum pensylvanicum L.,T7,R6,sorted_to_species,disturbed,unfertilized,0.08,1
2013-08-26,Persicaria maculosa  Gray,T7,R6,sorted_to_species,disturbed,unfertilized,0.09,1
2013-08-26,Abutilon theophrasti Medikus,T7,R6,sorted_to_species,disturbed,fertilized,1.04,1
2013-08-26,Mollugo verticillata L.,T7,R6,sorted_to_species,disturbed,unfertilized,0.21,1
2013-08-26,Panicum capillare L.,T7,R6,sorted_to_species,disturbed,unfertilized,0.22,1
2013-08-26,Oxalis stricta L.,T7,R6,sorted_to_species,disturbed,unfertilized,0.24,1
2013-08-26,Abutilon theophrasti Medikus,T7,R6,sorted_to_species,disturbed,unfertilized,2.59,1
2013-08-26,Surface Litter,T7,R6,sorted_to_species,disturbed,unfertilized,2.86,1
2013-08-26,Chenopodium album L.,T7,R6,sorted_to_species,disturbed,unfertilized,5.11,1
2013-08-26,Panicum dichotomiflorum Michx.,T7,R6,sorted_to_species,disturbed,unfertilized,5.24,1
2013-08-26,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R6,sorted_to_species,disturbed,unfertilized,7.89,1
2013-08-26,Amaranthus retroflexus L.,T7,R6,sorted_to_species,disturbed,unfertilized,7.89,1
2013-08-26,Setaria pumila (Poir.) Roem. & Schult,T7,R6,sorted_to_species,disturbed,unfertilized,9.02,1
2013-08-26,UnSorted,T7,R6,sorted_to_species,disturbed,unfertilized,9.81,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R6,sorted_to_species,disturbed,unfertilized,19.9,1
2013-08-26,Setaria faberi Herrm.,T7,R6,sorted_to_species,disturbed,fertilized,884.19,1
2013-08-26,UnSorted,T7,R6,sorted_to_species,disturbed,fertilized,23.7,1
2013-08-26,Chenopodium album L.,T7,R6,sorted_to_species,disturbed,fertilized,21.56,1
2013-08-26,Digitaria sanguinalis (L.) Scop.,T7,R6,sorted_to_species,disturbed,fertilized,4.49,1
2013-08-26,Surface Litter,T7,R6,sorted_to_species,disturbed,fertilized,1.68,1
2013-08-26,Persicaria maculosa  Gray,T7,R6,sorted_to_species,disturbed,fertilized,1.07,1
2013-08-05,Aster pilosus Willd.,T7,R1,sorted_to_species,undisturbed,unfertilized,0.15,1
2013-08-05,Poa compressa L.,T7,R1,sorted_to_species,undisturbed,unfertilized,0.11,1
2013-08-05,Oxalis stricta L.,T7,R1,sorted_to_species,undisturbed,unfertilized,0.02,1
2013-08-05,Taraxacum officinale Weber in,T7,R1,sorted_to_species,undisturbed,unfertilized,0.005,1
2013-08-05,Bromus inermis Leyss.,T7,R1,sorted_to_species,undisturbed,fertilized,854.29,1
2013-08-05,Solidago canadensis L.,T7,R1,sorted_to_species,undisturbed,fertilized,93.91,1
2013-08-05,Surface Litter,T7,R1,sorted_to_species,undisturbed,fertilized,39.14,1
2013-08-05,Dactylis glomerata L.,T7,R1,sorted_to_species,undisturbed,fertilized,28.63,1
2013-08-05,UnSorted,T7,R1,sorted_to_species,undisturbed,fertilized,17.08,1
